pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
14882,neutral,"if the officer brought the essayists , the administrator called the analysts .",the administrator called the analysts .,not know officer brought essayists not know administrator called analysts,,,,,,,,,,,,,,
14883,neutral,"unless the artists contacted the illustrator , the directors offended the potter .",the directors offended the potter .,not know artists contacted illustrator not know directors offended potter,,,,,,,,,,,,,,
14884,neutral,"if the sculptors recommended the musician , the illustrators called the nurse .",the illustrators called the nurse .,not know sculptors recommended musician not know illustrators called nurse,,,,,,,,,,,,,,
14885,neutral,"if the planner introduced the counselors , the artists offended the doctor .",the artists offended the doctor .,not know planner introduced counselors not know artists offended doctor,,,,,,,,,,,,,,
14886,neutral,"unless the doctors offended the author , the psychotherapists deceived the sculptor .",the psychotherapists deceived the sculptor .,not know doctors offended author not know psychotherapists deceived sculptor,,,,,,,,,,,,,,
14887,neutral,"unless the psychotherapists found the judges , the curators expected the artist .",the curators expected the artist .,not know psychotherapists found judges not know curators expected artist,,,,,,,,,,,,,,
14888,neutral,"if the officers brought the banker , the lawyer contacted the administrators .",the lawyer contacted the administrators .,not know officers brought banker not know lawyer contacted administrators,,,,,,,,,,,,,,
14889,neutral,"if the doctor deceived the judge , the artist offended the nurses .",the artist offended the nurses .,not know doctor deceived judge not know artist offended nurses,,,,,,,,,,,,,,
14890,neutral,"if the therapist contacted the illustrators , the planners called the artists .",the planners called the artists .,not know therapist contacted illustrators not know planners called artists,,,,,,,,,,,,,,
14891,neutral,"unless the chaplains recommended the directors , the nurses contacted the essayist .",the nurses contacted the essayist .,not know chaplains recommended directors not know nurses contacted essayist,,,,,,,,,,,,,,
14892,neutral,"unless the psychotherapist contacted the nurse , the counselor expected the author .",the counselor expected the author .,not know psychotherapist contacted nurse not know counselor expected author,,,,,,,,,,,,,,
14893,neutral,"if the administrators called the judge , the tourist expected the nurses .",the tourist expected the nurses .,not know administrators called judge not know tourist expected nurses,,,,,,,,,,,,,,
14894,neutral,"if the judge offended the analysts , the authors needed the planners .",the authors needed the planners .,not know judge offended analysts not know authors needed planners,,,,,,,,,,,,,,
14895,neutral,"if the artist recommended the psychotherapists , the tourist found the colorists .",the tourist found the colorists .,not know artist recommended psychotherapists not know tourist found colorists,,,,,,,,,,,,,,
14896,neutral,"if the artist offended the analyst , the sculptors disturbed the chaplains .",the sculptors disturbed the chaplains .,not know artist offended analyst not know sculptors disturbed chaplains,,,,,,,,,,,,,,
14897,neutral,"unless the potter contacted the analyst , the sculptor found the colorist .",the sculptor found the colorist .,not know potter contacted analyst not know sculptor found colorist,,,,,,,,,,,,,,
14898,neutral,"if the essayists offended the planners , the curators found the nurse .",the curators found the nurse .,not know essayists offended planners not know curators found nurse,,,,,,,,,,,,,,
14899,neutral,"if the authors introduced the photographers , the therapists needed the officer .",the therapists needed the officer .,not know authors introduced photographers not know therapists needed officer,,,,,,,,,,,,,,
14900,neutral,"if the therapists brought the directors , the officer offended the sculptor .",the officer offended the sculptor .,not know therapists brought directors not know officer offended sculptor,,,,,,,,,,,,,,
14901,neutral,"unless the counselor disturbed the therapist , the photographer offended the administrator .",the photographer offended the administrator .,not know counselor disturbed therapist not know photographer offended administrator,,,,,,,,,,,,,,
14902,neutral,"if the officers needed the nurse , the judges disturbed the essayist .",the judges disturbed the essayist .,not know officers needed nurse not know judges disturbed essayist,,,,,,,,,,,,,,
14903,neutral,"if the director disturbed the designer , the author deceived the sculptor .",the author deceived the sculptor .,not know director disturbed designer not know author deceived sculptor,,,,,,,,,,,,,,
14904,neutral,"if the chaplain disturbed the illustrator , the bankers found the sculptor .",the bankers found the sculptor .,not know chaplain disturbed illustrator not know bankers found sculptor,,,,,,,,,,,,,,
14905,neutral,"unless the illustrators found the artists , the photographers contacted the director .",the photographers contacted the director .,not know illustrators found artists not know photographers contacted director,,,,,,,,,,,,,,
14906,neutral,"unless the artist offended the psychotherapists , the judge deceived the therapist .",the judge deceived the therapist .,not know artist offended psychotherapists not know judge deceived therapist,,,,,,,,,,,,,,
14907,neutral,"if the psychotherapists disturbed the curator , the administrator offended the counselor .",the administrator offended the counselor .,not know psychotherapists disturbed curator not know administrator offended counselor,,,,,,,,,,,,,,
14908,neutral,"unless the therapists disturbed the curator , the sculptor deceived the planner .",the sculptor deceived the planner .,not know therapists disturbed curator not know sculptor deceived planner,,,,,,,,,,,,,,
14909,neutral,"unless the psychotherapists brought the colorist , the analysts recommended the curators .",the analysts recommended the curators .,not know psychotherapists brought colorist not know analysts recommended curators,,,,,,,,,,,,,,
14910,neutral,"unless the judge found the sculptors , the colorists offended the photographer .",the colorists offended the photographer .,not know judge found sculptors not know colorists offended photographer,,,,,,,,,,,,,,
14911,neutral,"if the authors found the curator , the judge offended the designer .",the judge offended the designer .,not know authors found curator not know judge offended designer,,,,,,,,,,,,,,
14912,neutral,"unless the sculptors needed the bankers , the doctor called the officers .",the doctor called the officers .,not know sculptors needed bankers not know doctor called officers,,,,,,,,,,,,,,
14913,neutral,"unless the banker recommended the artist , the planner disturbed the administrators .",the planner disturbed the administrators .,not know banker recommended artist not know planner disturbed administrators,,,,,,,,,,,,,,
14914,neutral,"if the tourist called the sculptors , the authors brought the planners .",the authors brought the planners .,not know tourist called sculptors not know authors brought planners,,,,,,,,,,,,,,
14915,neutral,"if the curator contacted the psychotherapists , the photographer expected the judges .",the photographer expected the judges .,not know curator contacted psychotherapists not know photographer expected judges,,,,,,,,,,,,,,
14916,neutral,"if the doctor recommended the colorist , the author found the tourists .",the author found the tourists .,not know doctor recommended colorist not know author found tourists,,,,,,,,,,,,,,
14917,neutral,"if the bankers called the sculptor , the designers offended the psychotherapists .",the designers offended the psychotherapists .,not know bankers called sculptor not know designers offended psychotherapists,,,,,,,,,,,,,,
14918,neutral,"unless the illustrator needed the banker , the nurse brought the psychotherapists .",the nurse brought the psychotherapists .,not know illustrator needed banker not know nurse brought psychotherapists,,,,,,,,,,,,,,
14919,neutral,"unless the banker offended the administrators , the doctors brought the psychotherapist .",the doctors brought the psychotherapist .,not know banker offended administrators not know doctors brought psychotherapist,,,,,,,,,,,,,,
14920,neutral,"unless the administrator recommended the tourist , the artists called the designer .",the artists called the designer .,not know administrator recommended tourist not know artists called designer,,,,,,,,,,,,,,
14921,neutral,"unless the potter recommended the authors , the chaplain found the sculptors .",the chaplain found the sculptors .,not know potter recommended authors not know chaplain found sculptors,,,,,,,,,,,,,,
14922,neutral,"if the therapist brought the administrator , the chaplain deceived the doctors .",the chaplain deceived the doctors .,not know therapist brought administrator not know chaplain deceived doctors,,,,,,,,,,,,,,
14923,neutral,"if the colorists offended the administrators , the designer contacted the counselors .",the designer contacted the counselors .,not know colorists offended administrators not know designer contacted counselors,,,,,,,,,,,,,,
14924,neutral,"if the curators needed the directors , the potters brought the tourist .",the potters brought the tourist .,not know curators needed directors not know potters brought tourist,,,,,,,,,,,,,,
14925,neutral,"unless the artist contacted the banker , the illustrator recommended the planners .",the illustrator recommended the planners .,not know artist contacted banker not know illustrator recommended planners,,,,,,,,,,,,,,
14926,neutral,"if the planners expected the essayists , the psychotherapist needed the illustrators .",the psychotherapist needed the illustrators .,not know planners expected essayists not know psychotherapist needed illustrators,,,,,,,,,,,,,,
14927,neutral,"unless the potters offended the tourist , the colorist called the planner .",the colorist called the planner .,not know potters offended tourist not know colorist called planner,,,,,,,,,,,,,,
14928,neutral,"unless the directors recommended the designer , the curators needed the analyst .",the curators needed the analyst .,not know directors recommended designer not know curators needed analyst,,,,,,,,,,,,,,
14929,neutral,"unless the tourists contacted the doctor , the illustrators introduced the planner .",the illustrators introduced the planner .,not know tourists contacted doctor not know illustrators introduced planner,,,,,,,,,,,,,,
14930,neutral,"unless the nurses recommended the directors , the sculptors introduced the counselors .",the sculptors introduced the counselors .,not know nurses recommended directors not know sculptors introduced counselors,,,,,,,,,,,,,,
14931,neutral,"if the psychotherapist deceived the colorist , the tourist expected the curators .",the tourist expected the curators .,not know psychotherapist deceived colorist not know tourist expected curators,,,,,,,,,,,,,,
14932,neutral,"unless the officers deceived the illustrators , the therapists contacted the sculptors .",the therapists contacted the sculptors .,not know officers deceived illustrators not know therapists contacted sculptors,,,,,,,,,,,,,,
14933,neutral,"if the musician found the planners , the colorists brought the nurse .",the colorists brought the nurse .,not know musician found planners not know colorists brought nurse,,,,,,,,,,,,,,
14934,neutral,"unless the analyst introduced the planners , the artist brought the psychotherapists .",the artist brought the psychotherapists .,not know analyst introduced planners not know artist brought psychotherapists,,,,,,,,,,,,,,
14935,neutral,"if the photographers contacted the illustrators , the banker called the artists .",the banker called the artists .,not know photographers contacted illustrators not know banker called artists,,,,,,,,,,,,,,
14936,neutral,"if the potter contacted the administrators , the musicians recommended the sculptor .",the musicians recommended the sculptor .,not know potter contacted administrators not know musicians recommended sculptor,,,,,,,,,,,,,,
14937,neutral,"if the musician expected the analyst , the photographers brought the planner .",the photographers brought the planner .,not know musician expected analyst not know photographers brought planner,,,,,,,,,,,,,,
14938,neutral,"if the author contacted the counselor , the essayists deceived the director .",the essayists deceived the director .,not know author contacted counselor not know essayists deceived director,,,,,,,,,,,,,,
14939,neutral,"unless the administrators found the authors , the directors needed the counselor .",the directors needed the counselor .,not know administrators found authors not know directors needed counselor,,,,,,,,,,,,,,
14940,neutral,"unless the curators deceived the banker , the planner brought the therapists .",the planner brought the therapists .,not know curators deceived banker not know planner brought therapists,,,,,,,,,,,,,,
14941,neutral,"if the doctor recommended the tourists , the designers found the lawyers .",the designers found the lawyers .,not know doctor recommended tourists not know designers found lawyers,,,,,,,,,,,,,,
14942,neutral,"unless the sculptor offended the nurses , the artist contacted the lawyers .",the artist contacted the lawyers .,not know sculptor offended nurses not know artist contacted lawyers,,,,,,,,,,,,,,
14943,neutral,"if the nurse needed the artist , the musician introduced the directors .",the musician introduced the directors .,not know nurse needed artist not know musician introduced directors,,,,,,,,,,,,,,
15040,neutral,the colorists thought that the artist panicked .,the artist panicked .,thought colorists not know artist panicked,,,,,,,,,,,,,,
15041,neutral,the doctor said that the artists waited .,the artists waited .,said doctor not know artists waited,,,,,,,,,,,,,,
15042,neutral,the nurses hoped that the counselor slept .,the counselor slept .,hoped nurses not know counselor slept,,,,,,,,,,,,,,
15043,neutral,the administrator hoped that the musician listened .,the musician listened .,hoped administrator not know musician listened,,,,,,,,,,,,,,
15044,neutral,the counselor hoped that the lawyers agreed .,the lawyers agreed .,hoped counselor not know lawyers agreed,,,,,,,,,,,,,,
15045,neutral,the therapist assumed that the chaplains slept .,the chaplains slept .,assumed therapist not know chaplains slept,,,,,,,,,,,,,,
15046,neutral,the psychotherapists hoped that the designers panicked .,the designers panicked .,hoped psychotherapists not know designers panicked,,,,,,,,,,,,,,
15047,neutral,the designer assumed that the officers agreed .,the officers agreed .,assumed designer not know officers agreed,,,,,,,,,,,,,,
15048,neutral,the potters believed that the artists arrived .,the artists arrived .,believed potters not know artists arrived,,,,,,,,,,,,,,
15049,neutral,the author believed that the designers arrived .,the designers arrived .,believed author not know designers arrived,,,,,,,,,,,,,,
15050,neutral,the lawyer assumed that the analyst appeared .,the analyst appeared .,assumed lawyer not know analyst appeared,,,,,,,,,,,,,,
15051,neutral,the chaplains hoped that the photographer danced .,the photographer danced .,hoped chaplains not know photographer danced,,,,,,,,,,,,,,
15052,neutral,the planner believed that the therapists waited .,the therapists waited .,believed planner not know therapists waited,,,,,,,,,,,,,,
15053,neutral,the artists thought that the judge listened .,the judge listened .,thought artists not know judge listened,,,,,,,,,,,,,,
15054,neutral,the administrators claimed that the curators smiled .,the curators smiled .,claimed administrators not know curators smiled,,,,,,,,,,,,,,
15055,neutral,the artist believed that the designers arrived .,the designers arrived .,believed artist not know designers arrived,,,,,,,,,,,,,,
15056,neutral,the judges thought that the analysts listened .,the analysts listened .,thought judges not know analysts listened,,,,,,,,,,,,,,
15057,neutral,the artist hoped that the potter listened .,the potter listened .,hoped artist not know potter listened,,,,,,,,,,,,,,
15058,neutral,the photographer hoped that the potters waited .,the potters waited .,hoped photographer not know potters waited,,,,,,,,,,,,,,
15059,neutral,the sculptors claimed that the artists smiled .,the artists smiled .,claimed sculptors not know artists smiled,,,,,,,,,,,,,,
15060,neutral,the nurse believed that the doctor appeared .,the doctor appeared .,believed nurse not know doctor appeared,,,,,,,,,,,,,,
15061,neutral,the administrators thought that the illustrator agreed .,the illustrator agreed .,thought administrators not know illustrator agreed,,,,,,,,,,,,,,
15062,neutral,the nurse claimed that the administrator appeared .,the administrator appeared .,claimed nurse not know administrator appeared,,,,,,,,,,,,,,
15063,neutral,the artist believed that the administrators smiled .,the administrators smiled .,believed artist not know administrators smiled,,,,,,,,,,,,,,
15064,neutral,the therapist assumed that the analysts yelled .,the analysts yelled .,assumed therapist not know analysts yelled,,,,,,,,,,,,,,
15065,neutral,the judges believed that the planner danced .,the planner danced .,believed judges not know planner danced,,,,,,,,,,,,,,
15066,neutral,the potter said that the designers smiled .,the designers smiled .,said potter not know designers smiled,,,,,,,,,,,,,,
15067,neutral,the judges assumed that the therapists arrived .,the therapists arrived .,assumed judges not know therapists arrived,,,,,,,,,,,,,,
15068,neutral,the designers said that the artists appeared .,the artists appeared .,said designers not know artists appeared,,,,,,,,,,,,,,
15069,neutral,the officer believed that the curators existed .,the curators existed .,believed officer not know curators existed,,,,,,,,,,,,,,
15070,neutral,the directors thought that the bankers yelled .,the bankers yelled .,thought directors not know bankers yelled,,,,,,,,,,,,,,
15071,neutral,the musicians thought that the essayist danced .,the essayist danced .,thought musicians not know essayist danced,,,,,,,,,,,,,,
15072,neutral,the director assumed that the musicians panicked .,the musicians panicked .,assumed director not know musicians panicked,,,,,,,,,,,,,,
15073,neutral,the colorist believed that the sculptor slept .,the sculptor slept .,believed colorist not know sculptor slept,,,,,,,,,,,,,,
15074,neutral,the therapists believed that the potter danced .,the potter danced .,believed therapists not know potter danced,,,,,,,,,,,,,,
15075,neutral,the chaplains hoped that the tourists listened .,the tourists listened .,hoped chaplains not know tourists listened,,,,,,,,,,,,,,
15076,neutral,the curators claimed that the lawyers existed .,the lawyers existed .,claimed curators not know lawyers existed,,,,,,,,,,,,,,
15077,neutral,the illustrators assumed that the planner smiled .,the planner smiled .,assumed illustrators not know planner smiled,,,,,,,,,,,,,,
15078,neutral,the counselor assumed that the chaplain appeared .,the chaplain appeared .,assumed counselor not know chaplain appeared,,,,,,,,,,,,,,
15079,neutral,the artists said that the colorists existed .,the colorists existed .,said artists not know colorists existed,,,,,,,,,,,,,,
15080,neutral,the lawyer hoped that the analysts listened .,the analysts listened .,hoped lawyer not know analysts listened,,,,,,,,,,,,,,
15081,neutral,the tourists claimed that the illustrators waited .,the illustrators waited .,claimed tourists not know illustrators waited,,,,,,,,,,,,,,
15082,neutral,the administrator hoped that the bankers waited .,the bankers waited .,hoped administrator not know bankers waited,,,,,,,,,,,,,,
15083,neutral,the chaplain assumed that the colorists listened .,the colorists listened .,assumed chaplain not know colorists listened,,,,,,,,,,,,,,
15084,neutral,the counselors hoped that the directors listened .,the directors listened .,hoped counselors not know directors listened,,,,,,,,,,,,,,
15085,neutral,the artist claimed that the administrators yelled .,the administrators yelled .,claimed artist not know administrators yelled,,,,,,,,,,,,,,
15086,neutral,the colorists thought that the judge slept .,the judge slept .,thought colorists not know judge slept,,,,,,,,,,,,,,
15087,neutral,the counselor believed that the judges appeared .,the judges appeared .,believed counselor not know judges appeared,,,,,,,,,,,,,,
15088,neutral,the sculptor hoped that the judges arrived .,the judges arrived .,hoped sculptor not know judges arrived,,,,,,,,,,,,,,
15089,neutral,the essayists thought that the artists listened .,the artists listened .,thought essayists not know artists listened,,,,,,,,,,,,,,
15090,neutral,the photographer claimed that the directors existed .,the directors existed .,claimed photographer not know directors existed,,,,,,,,,,,,,,
15091,neutral,the designers hoped that the artists slept .,the artists slept .,hoped designers not know artists slept,,,,,,,,,,,,,,
15092,neutral,the director said that the counselors appeared .,the counselors appeared .,said director not know counselors appeared,,,,,,,,,,,,,,
15093,neutral,the essayist thought that the designer smiled .,the designer smiled .,thought essayist not know designer smiled,,,,,,,,,,,,,,
15094,neutral,the bankers assumed that the doctors listened .,the doctors listened .,assumed bankers not know doctors listened,,,,,,,,,,,,,,
15095,neutral,the chaplains thought that the essayist smiled .,the essayist smiled .,thought chaplains not know essayist smiled,,,,,,,,,,,,,,
15096,neutral,the photographers claimed that the designers agreed .,the designers agreed .,claimed photographers not know designers agreed,,,,,,,,,,,,,,
15097,neutral,the directors hoped that the potters agreed .,the potters agreed .,hoped directors not know potters agreed,,,,,,,,,,,,,,
15098,neutral,the chaplains assumed that the directors listened .,the directors listened .,assumed chaplains not know directors listened,,,,,,,,,,,,,,
15099,neutral,the tourist claimed that the illustrators appeared .,the illustrators appeared .,claimed tourist not know illustrators appeared,,,,,,,,,,,,,,
15100,neutral,the authors hoped that the psychotherapists smiled .,the psychotherapists smiled .,hoped authors not know psychotherapists smiled,,,,,,,,,,,,,,
15101,neutral,the lawyers hoped that the officers arrived .,the officers arrived .,hoped lawyers not know officers arrived,,,,,,,,,,,,,,
15102,neutral,the tourist hoped that the musician appeared .,the musician appeared .,hoped tourist not know musician appeared,,,,,,,,,,,,,,
15103,neutral,the doctors claimed that the colorist shouted .,the colorist shouted .,claimed doctors not know colorist shouted,,,,,,,,,,,,,,
15200,neutral,the designers assumed that the judge contacted the lawyer .,the judge contacted the lawyer .,assumed designers not know judge contacted lawyer,,,,,,,,,,,,,,
15201,neutral,the doctor assumed that the planners found the psychotherapist .,the planners found the psychotherapist .,assumed doctor not know planners found psychotherapist,,,,,,,,,,,,,,
15202,neutral,the administrators hoped that the colorist offended the author .,the colorist offended the author .,hoped administrators not know colorist offended author,,,,,,,,,,,,,,
15203,neutral,the sculptor thought that the essayists disturbed the illustrator .,the essayists disturbed the illustrator .,thought sculptor not know essayists disturbed illustrator,,,,,,,,,,,,,,
15204,neutral,the doctors hoped that the lawyer offended the musicians .,the lawyer offended the musicians .,hoped doctors not know lawyer offended musicians,,,,,,,,,,,,,,
15205,neutral,the director said that the officer called the nurses .,the officer called the nurses .,said director not know officer called nurses,,,,,,,,,,,,,,
15206,neutral,the authors believed that the potter deceived the therapists .,the potter deceived the therapists .,believed authors not know potter deceived therapists,,,,,,,,,,,,,,
15207,neutral,the essayists said that the colorist contacted the judges .,the colorist contacted the judges .,said essayists not know colorist contacted judges,,,,,,,,,,,,,,
15208,neutral,the counselors hoped that the administrators expected the nurse .,the administrators expected the nurse .,hoped counselors not know administrators expected nurse,,,,,,,,,,,,,,
15209,neutral,the planner assumed that the colorist needed the authors .,the colorist needed the authors .,assumed planner not know colorist needed authors,,,,,,,,,,,,,,
15210,neutral,the doctors assumed that the judges introduced the essayists .,the judges introduced the essayists .,assumed doctors not know judges introduced essayists,,,,,,,,,,,,,,
15211,neutral,the judges hoped that the musician expected the chaplain .,the musician expected the chaplain .,hoped judges not know musician expected chaplain,,,,,,,,,,,,,,
15212,neutral,the administrators said that the doctors contacted the colorist .,the doctors contacted the colorist .,said administrators not know doctors contacted colorist,,,,,,,,,,,,,,
15213,neutral,the photographer hoped that the banker brought the counselor .,the banker brought the counselor .,hoped photographer not know banker brought counselor,,,,,,,,,,,,,,
15214,neutral,the analyst thought that the artist disturbed the photographers .,the artist disturbed the photographers .,thought analyst not know artist disturbed photographers,,,,,,,,,,,,,,
15215,neutral,the doctor said that the planners needed the curators .,the planners needed the curators .,said doctor not know planners needed curators,,,,,,,,,,,,,,
15216,neutral,the chaplains thought that the psychotherapist expected the therapist .,the psychotherapist expected the therapist .,thought chaplains not know psychotherapist expected therapist,,,,,,,,,,,,,,
15217,neutral,the colorists claimed that the analysts brought the essayists .,the analysts brought the essayists .,claimed colorists not know analysts brought essayists,,,,,,,,,,,,,,
15218,neutral,the judges said that the musicians offended the potter .,the musicians offended the potter .,said judges not know musicians offended potter,,,,,,,,,,,,,,
15219,neutral,the potters believed that the sculptors recommended the curator .,the sculptors recommended the curator .,believed potters not know sculptors recommended curator,,,,,,,,,,,,,,
15220,neutral,the chaplain claimed that the planner introduced the officers .,the planner introduced the officers .,claimed chaplain not know planner introduced officers,,,,,,,,,,,,,,
15221,neutral,the administrator believed that the chaplain deceived the therapists .,the chaplain deceived the therapists .,believed administrator not know chaplain deceived therapists,,,,,,,,,,,,,,
15222,neutral,the counselors believed that the director needed the lawyer .,the director needed the lawyer .,believed counselors not know director needed lawyer,,,,,,,,,,,,,,
15223,neutral,the author believed that the illustrator expected the doctors .,the illustrator expected the doctors .,believed author not know illustrator expected doctors,,,,,,,,,,,,,,
15224,neutral,the doctor claimed that the chaplains contacted the counselors .,the chaplains contacted the counselors .,claimed doctor not know chaplains contacted counselors,,,,,,,,,,,,,,
15225,neutral,the administrators claimed that the artist brought the directors .,the artist brought the directors .,claimed administrators not know artist brought directors,,,,,,,,,,,,,,
15226,neutral,the directors said that the doctors needed the analyst .,the doctors needed the analyst .,said directors not know doctors needed analyst,,,,,,,,,,,,,,
15227,neutral,the photographer said that the colorist disturbed the artists .,the colorist disturbed the artists .,said photographer not know colorist disturbed artists,,,,,,,,,,,,,,
15228,neutral,the photographer assumed that the artist brought the curators .,the artist brought the curators .,assumed photographer not know artist brought curators,,,,,,,,,,,,,,
15229,neutral,the administrators believed that the planners contacted the banker .,the planners contacted the banker .,believed administrators not know planners contacted banker,,,,,,,,,,,,,,
15230,neutral,the sculptor claimed that the photographers needed the authors .,the photographers needed the authors .,claimed sculptor not know photographers needed authors,,,,,,,,,,,,,,
15231,neutral,the analyst believed that the planner deceived the nurses .,the planner deceived the nurses .,believed analyst not know planner deceived nurses,,,,,,,,,,,,,,
15232,neutral,the essayists assumed that the potters called the therapist .,the potters called the therapist .,assumed essayists not know potters called therapist,,,,,,,,,,,,,,
15233,neutral,the curators claimed that the illustrator expected the psychotherapists .,the illustrator expected the psychotherapists .,claimed curators not know illustrator expected psychotherapists,,,,,,,,,,,,,,
15234,neutral,the doctors said that the chaplains introduced the designer .,the chaplains introduced the designer .,said doctors not know chaplains introduced designer,,,,,,,,,,,,,,
15235,neutral,the musician believed that the curator contacted the officer .,the curator contacted the officer .,believed musician not know curator contacted officer,,,,,,,,,,,,,,
15236,neutral,the doctor believed that the artists deceived the directors .,the artists deceived the directors .,believed doctor not know artists deceived directors,,,,,,,,,,,,,,
15237,neutral,the illustrator hoped that the officer found the director .,the officer found the director .,hoped illustrator not know officer found director,,,,,,,,,,,,,,
15238,neutral,the planner thought that the artists brought the chaplains .,the artists brought the chaplains .,thought planner not know artists brought chaplains,,,,,,,,,,,,,,
15239,neutral,the lawyers said that the officer found the musicians .,the officer found the musicians .,said lawyers not know officer found musicians,,,,,,,,,,,,,,
15240,neutral,the directors claimed that the potters brought the photographer .,the potters brought the photographer .,claimed directors not know potters brought photographer,,,,,,,,,,,,,,
15241,neutral,the lawyer hoped that the illustrator brought the tourists .,the illustrator brought the tourists .,hoped lawyer not know illustrator brought tourists,,,,,,,,,,,,,,
15242,neutral,the administrator believed that the essayists expected the photographers .,the essayists expected the photographers .,believed administrator not know essayists expected photographers,,,,,,,,,,,,,,
15243,neutral,the counselor assumed that the psychotherapist found the authors .,the psychotherapist found the authors .,assumed counselor not know psychotherapist found authors,,,,,,,,,,,,,,
15244,neutral,the therapist said that the curators found the officer .,the curators found the officer .,said therapist not know curators found officer,,,,,,,,,,,,,,
15245,neutral,the author said that the therapist recommended the administrator .,the therapist recommended the administrator .,said author not know therapist recommended administrator,,,,,,,,,,,,,,
15246,neutral,the artists assumed that the administrator called the colorist .,the administrator called the colorist .,assumed artists not know administrator called colorist,,,,,,,,,,,,,,
15247,neutral,the chaplain claimed that the authors deceived the tourist .,the authors deceived the tourist .,claimed chaplain not know authors deceived tourist,,,,,,,,,,,,,,
15248,neutral,the designer hoped that the administrators expected the chaplain .,the administrators expected the chaplain .,hoped designer not know administrators expected chaplain,,,,,,,,,,,,,,
15249,neutral,the lawyers claimed that the officer needed the counselor .,the officer needed the counselor .,claimed lawyers not know officer needed counselor,,,,,,,,,,,,,,
15250,neutral,the chaplain thought that the essayist offended the artist .,the essayist offended the artist .,thought chaplain not know essayist offended artist,,,,,,,,,,,,,,
15251,neutral,the author said that the colorists called the judges .,the colorists called the judges .,said author not know colorists called judges,,,,,,,,,,,,,,
15252,neutral,the psychotherapist believed that the nurse found the curator .,the nurse found the curator .,believed psychotherapist not know nurse found curator,,,,,,,,,,,,,,
15253,neutral,the psychotherapist thought that the essayists offended the banker .,the essayists offended the banker .,thought psychotherapist not know essayists offended banker,,,,,,,,,,,,,,
15254,neutral,the chaplains believed that the artists deceived the potter .,the artists deceived the potter .,believed chaplains not know artists deceived potter,,,,,,,,,,,,,,
15255,neutral,the therapist believed that the authors deceived the officer .,the authors deceived the officer .,believed therapist not know authors deceived officer,,,,,,,,,,,,,,
15256,neutral,the lawyers claimed that the photographers contacted the designers .,the photographers contacted the designers .,claimed lawyers not know photographers contacted designers,,,,,,,,,,,,,,
15257,neutral,the administrator assumed that the illustrator found the essayists .,the illustrator found the essayists .,assumed administrator not know illustrator found essayists,,,,,,,,,,,,,,
15258,neutral,the essayists hoped that the musicians deceived the tourists .,the musicians deceived the tourists .,hoped essayists not know musicians deceived tourists,,,,,,,,,,,,,,
15259,neutral,the colorists assumed that the officer expected the analysts .,the officer expected the analysts .,assumed colorists not know officer expected analysts,,,,,,,,,,,,,,
15260,neutral,the potter said that the sculptor deceived the designers .,the sculptor deceived the designers .,said potter not know sculptor deceived designers,,,,,,,,,,,,,,
15261,neutral,the essayist claimed that the officers found the administrator .,the officers found the administrator .,claimed essayist not know officers found administrator,,,,,,,,,,,,,,
15262,neutral,the illustrators assumed that the photographers disturbed the psychotherapists .,the photographers disturbed the psychotherapists .,assumed illustrators not know photographers disturbed psychotherapists,,,,,,,,,,,,,,
15263,neutral,the analysts thought that the author called the judge .,the author called the judge .,thought analysts not know author called judge,,,,,,,,,,,,,,
15360,neutral,"the analyst shouted , or the judge smiled .",the analyst shouted .,judge smiled not know analyst shouted,,,,,,,,,,,,,,
15361,neutral,"the therapist slept , or the lawyer danced .",the therapist slept .,lawyer danced not know therapist slept,,,,,,,,,,,,,,
15362,neutral,"the colorists arrived , or the psychotherapists yelled .",the colorists arrived .,psychotherapists yelled not know colorists arrived,,,,,,,,,,,,,,
15363,neutral,"the therapist shouted , or the curators panicked .",the therapist shouted .,curators panicked not know therapist shouted,,,,,,,,,,,,,,
15364,neutral,"the photographers danced , or the administrator yelled .",the photographers danced .,administrator yelled not know photographers danced,,,,,,,,,,,,,,
15365,neutral,"the illustrator existed , or the artists shouted .",the illustrator existed .,artists shouted not know illustrator existed,,,,,,,,,,,,,,
15366,neutral,"the artists panicked , or the sculptor appeared .",the artists panicked .,sculptor appeared not know artists panicked,,,,,,,,,,,,,,
15367,neutral,"the analysts danced , or the tourist agreed .",the analysts danced .,tourist agreed not know analysts danced,,,,,,,,,,,,,,
15368,neutral,"the designer existed , or the artist shouted .",the designer existed .,artist shouted not know designer existed,,,,,,,,,,,,,,
15369,neutral,"the nurses danced , or the artist waited .",the nurses danced .,artist waited not know nurses danced,,,,,,,,,,,,,,
15370,neutral,"the artists panicked , or the therapist arrived .",the artists panicked .,therapist arrived not know artists panicked,,,,,,,,,,,,,,
15371,neutral,"the doctor arrived , or the essayists listened .",the doctor arrived .,essayists listened not know doctor arrived,,,,,,,,,,,,,,
15372,neutral,"the judges danced , or the director smiled .",the judges danced .,director smiled not know judges danced,,,,,,,,,,,,,,
