pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
14265,entailment,"though the doctor brought the workers , the singer thanked the judges .",the doctor brought the workers .,though doctor brought workers,,,,,,,,,,,,,,
14266,entailment,"though the director found the workers , the actors disturbed the lawyers .",the director found the workers .,though director found workers,,,,,,,,,,,,,,
14267,entailment,"since the actor disturbed the pencillers , the psychiatrists found the technicians .",the actor disturbed the pencillers .,since actor disturbed pencillers,,,,,,,,,,,,,,
14268,entailment,"since the workers needed the judges , the artisans contacted the technician .",the workers needed the judges .,since workers needed judges,,,,,,,,,,,,,,
14269,entailment,"though the designer supported the artisans , the sculptor advised the doctor .",the designer supported the artisans .,though designer supported artisans,,,,,,,,,,,,,,
14270,entailment,"though the doctors needed the worker , the director thanked the technician .",the doctors needed the worker .,though doctors needed worker,,,,,,,,,,,,,,
14271,entailment,"though the professor needed the chaplains , the doctors addressed the tourist .",the professor needed the chaplains .,though professor needed chaplains,,,,,,,,,,,,,,
14400,neutral,"unless the technologist existed , the professor talked .",the professor talked .,not know technologist existed not know professor talked,,,,,,,,,,,,,,
14401,neutral,"unless the actor died , the musicians cried .",the musicians cried .,not know actor died not know musicians cried,,,,,,,,,,,,,,
14402,neutral,"unless the professors resigned , the singer talked .",the singer talked .,not know professors resigned not know singer talked,,,,,,,,,,,,,,
14403,neutral,"unless the photojournalists resigned , the nurses cried .",the nurses cried .,not know photojournalists resigned not know nurses cried,,,,,,,,,,,,,,
14404,neutral,"unless the tourist cried , the technologists agreed .",the technologists agreed .,not know tourist cried not know technologists agreed,,,,,,,,,,,,,,
14405,neutral,"unless the writers slept , the potter talked .",the potter talked .,not know writers slept not know potter talked,,,,,,,,,,,,,,
14406,neutral,"unless the doctors agreed , the chaplains talked .",the chaplains talked .,not know doctors agreed not know chaplains talked,,,,,,,,,,,,,,
14407,neutral,"unless the potter resigned , the doctor cried .",the doctor cried .,not know potter resigned not know doctor cried,,,,,,,,,,,,,,
14408,neutral,"unless the architect worked , the artisans smiled .",the artisans smiled .,not know architect worked not know artisans smiled,,,,,,,,,,,,,,
14409,neutral,"unless the technologist died , the singers worked .",the singers worked .,not know technologist died not know singers worked,,,,,,,,,,,,,,
14410,neutral,"unless the tourist resigned , the musician agreed .",the musician agreed .,not know tourist resigned not know musician agreed,,,,,,,,,,,,,,
14411,neutral,"unless the professor smiled , the nurses cried .",the nurses cried .,not know professor smiled not know nurses cried,,,,,,,,,,,,,,
14412,neutral,"unless the chaplains listened , the potters voted .",the potters voted .,not know chaplains listened not know potters voted,,,,,,,,,,,,,,
14413,neutral,"unless the lyricists sat , the artists worked .",the artists worked .,not know lyricists sat not know artists worked,,,,,,,,,,,,,,
14414,neutral,"unless the designers existed , the doctors talked .",the doctors talked .,not know designers existed not know doctors talked,,,,,,,,,,,,,,
14415,neutral,"unless the doctors agreed , the tourist talked .",the tourist talked .,not know doctors agreed not know tourist talked,,,,,,,,,,,,,,
14416,neutral,"unless the lyricists cried , the engineer listened .",the engineer listened .,not know lyricists cried not know engineer listened,,,,,,,,,,,,,,
14417,neutral,"unless the penciller talked , the director slept .",the director slept .,not know penciller talked not know director slept,,,,,,,,,,,,,,
14418,neutral,"unless the lawyers listened , the colorist resigned .",the colorist resigned .,not know lawyers listened not know colorist resigned,,,,,,,,,,,,,,
14419,neutral,"unless the professors talked , the doctor smiled .",the doctor smiled .,not know professors talked not know doctor smiled,,,,,,,,,,,,,,
14420,neutral,"unless the technicians died , the artists talked .",the artists talked .,not know technicians died not know artists talked,,,,,,,,,,,,,,
14421,neutral,"unless the lawyers smiled , the professors existed .",the professors existed .,not know lawyers smiled not know professors existed,,,,,,,,,,,,,,
14422,neutral,"unless the judge talked , the tourist cried .",the tourist cried .,not know judge talked not know tourist cried,,,,,,,,,,,,,,
14423,neutral,"unless the architects cried , the doctor resigned .",the doctor resigned .,not know architects cried not know doctor resigned,,,,,,,,,,,,,,
14424,neutral,"unless the lyricist resigned , the writer worked .",the writer worked .,not know lyricist resigned not know writer worked,,,,,,,,,,,,,,
14425,neutral,"unless the lawyers sat , the judges existed .",the judges existed .,not know lawyers sat not know judges existed,,,,,,,,,,,,,,
14426,neutral,"unless the writer sat , the artisans existed .",the artisans existed .,not know writer sat not know artisans existed,,,,,,,,,,,,,,
14427,neutral,"unless the chaplains cried , the penciller talked .",the penciller talked .,not know chaplains cried not know penciller talked,,,,,,,,,,,,,,
14428,neutral,"unless the lyricists worked , the directors smiled .",the directors smiled .,not know lyricists worked not know directors smiled,,,,,,,,,,,,,,
14429,neutral,"unless the psychiatrists talked , the nurses voted .",the nurses voted .,not know psychiatrists talked not know nurses voted,,,,,,,,,,,,,,
14430,neutral,"unless the pencillers worked , the artists listened .",the artists listened .,not know pencillers worked not know artists listened,,,,,,,,,,,,,,
14431,neutral,"unless the designer slept , the nurse sat .",the nurse sat .,not know designer slept not know nurse sat,,,,,,,,,,,,,,
14560,neutral,"unless the actor agreed , the artisans addressed the nurse .",the artisans addressed the nurse .,not know actor agreed not know artisans addressed nurse,,,,,,,,,,,,,,
14561,neutral,"unless the chaplains existed , the musician addressed the technicians .",the musician addressed the technicians .,not know chaplains existed not know musician addressed technicians,,,,,,,,,,,,,,
14562,neutral,"unless the architects talked , the lyricists mentioned the lawyer .",the lyricists mentioned the lawyer .,not know architects talked not know lyricists mentioned lawyer,,,,,,,,,,,,,,
14563,neutral,"unless the nurse resigned , the judge needed the photojournalists .",the judge needed the photojournalists .,not know nurse resigned not know judge needed photojournalists,,,,,,,,,,,,,,
14564,neutral,"unless the professor died , the sculptors brought the psychiatrists .",the sculptors brought the psychiatrists .,not know professor died not know sculptors brought psychiatrists,,,,,,,,,,,,,,
14565,neutral,"unless the artisan sat , the designers advised the pencillers .",the designers advised the pencillers .,not know artisan sat not know designers advised pencillers,,,,,,,,,,,,,,
14566,neutral,"unless the technologist resigned , the technicians needed the architect .",the technicians needed the architect .,not know technologist resigned not know technicians needed architect,,,,,,,,,,,,,,
14567,neutral,"unless the technologist smiled , the writer advised the engineers .",the writer advised the engineers .,not know technologist smiled not know writer advised engineers,,,,,,,,,,,,,,
14568,neutral,"unless the lyricists existed , the psychiatrists supported the architects .",the psychiatrists supported the architects .,not know lyricists existed not know psychiatrists supported architects,,,,,,,,,,,,,,
14569,neutral,"unless the psychiatrists talked , the lawyer disturbed the penciller .",the lawyer disturbed the penciller .,not know psychiatrists talked not know lawyer disturbed penciller,,,,,,,,,,,,,,
14570,neutral,"unless the potters resigned , the nurse advised the engineer .",the nurse advised the engineer .,not know potters resigned not know nurse advised engineer,,,,,,,,,,,,,,
14571,neutral,"unless the writers resigned , the artist addressed the psychiatrists .",the artist addressed the psychiatrists .,not know writers resigned not know artist addressed psychiatrists,,,,,,,,,,,,,,
14572,neutral,"unless the tourist agreed , the doctors disturbed the sculptor .",the doctors disturbed the sculptor .,not know tourist agreed not know doctors disturbed sculptor,,,,,,,,,,,,,,
14573,neutral,"unless the lyricists died , the tourist supported the musician .",the tourist supported the musician .,not know lyricists died not know tourist supported musician,,,,,,,,,,,,,,
14574,neutral,"unless the engineers smiled , the directors advised the penciller .",the directors advised the penciller .,not know engineers smiled not know directors advised penciller,,,,,,,,,,,,,,
14575,neutral,"unless the judge agreed , the psychiatrist deceived the technologist .",the psychiatrist deceived the technologist .,not know judge agreed not know psychiatrist deceived technologist,,,,,,,,,,,,,,
14576,neutral,"unless the worker talked , the psychiatrist contacted the penciller .",the psychiatrist contacted the penciller .,not know worker talked not know psychiatrist contacted penciller,,,,,,,,,,,,,,
14577,neutral,"unless the directors listened , the designer thanked the potters .",the designer thanked the potters .,not know directors listened not know designer thanked potters,,,,,,,,,,,,,,
14578,neutral,"unless the potters voted , the sculptor addressed the technologists .",the sculptor addressed the technologists .,not know potters voted not know sculptor addressed technologists,,,,,,,,,,,,,,
14579,neutral,"unless the actor listened , the worker deceived the professors .",the worker deceived the professors .,not know actor listened not know worker deceived professors,,,,,,,,,,,,,,
14580,neutral,"unless the penciller worked , the photojournalist contacted the singer .",the photojournalist contacted the singer .,not know penciller worked not know photojournalist contacted singer,,,,,,,,,,,,,,
14581,neutral,"unless the photojournalists existed , the judges addressed the potters .",the judges addressed the potters .,not know photojournalists existed not know judges addressed potters,,,,,,,,,,,,,,
14582,neutral,"unless the director smiled , the sculptors found the tourist .",the sculptors found the tourist .,not know director smiled not know sculptors found tourist,,,,,,,,,,,,,,
14583,neutral,"unless the worker slept , the lyricist advised the actor .",the lyricist advised the actor .,not know worker slept not know lyricist advised actor,,,,,,,,,,,,,,
14584,neutral,"unless the worker agreed , the architect addressed the artist .",the architect addressed the artist .,not know worker agreed not know architect addressed artist,,,,,,,,,,,,,,
14585,neutral,"unless the artisans slept , the lyricist addressed the professor .",the lyricist addressed the professor .,not know artisans slept not know lyricist addressed professor,,,,,,,,,,,,,,
14586,neutral,"unless the architect resigned , the nurses advised the sculptor .",the nurses advised the sculptor .,not know architect resigned not know nurses advised sculptor,,,,,,,,,,,,,,
14587,neutral,"unless the lawyers talked , the artist disturbed the musicians .",the artist disturbed the musicians .,not know lawyers talked not know artist disturbed musicians,,,,,,,,,,,,,,
14588,neutral,"unless the musicians worked , the technologist thanked the professor .",the technologist thanked the professor .,not know musicians worked not know technologist thanked professor,,,,,,,,,,,,,,
14589,neutral,"unless the nurse cried , the lyricists thanked the lawyers .",the lyricists thanked the lawyers .,not know nurse cried not know lyricists thanked lawyers,,,,,,,,,,,,,,
14590,neutral,"unless the psychiatrists cried , the judges disturbed the architect .",the judges disturbed the architect .,not know psychiatrists cried not know judges disturbed architect,,,,,,,,,,,,,,
14591,neutral,"unless the penciller sat , the doctors mentioned the technologists .",the doctors mentioned the technologists .,not know penciller sat not know doctors mentioned technologists,,,,,,,,,,,,,,
14720,neutral,"unless the workers addressed the artisan , the potter resigned .",the potter resigned .,not know workers addressed artisan not know potter resigned,,,,,,,,,,,,,,
14721,neutral,"unless the lyricists contacted the photojournalists , the technicians worked .",the technicians worked .,not know lyricists contacted photojournalists not know technicians worked,,,,,,,,,,,,,,
14722,neutral,"unless the penciller thanked the photojournalist , the engineers existed .",the engineers existed .,not know penciller thanked photojournalist not know engineers existed,,,,,,,,,,,,,,
14723,neutral,"unless the photojournalist mentioned the psychiatrist , the musicians voted .",the musicians voted .,not know photojournalist mentioned psychiatrist not know musicians voted,,,,,,,,,,,,,,
14724,neutral,"unless the architects thanked the writers , the artisan listened .",the artisan listened .,not know architects thanked writers not know artisan listened,,,,,,,,,,,,,,
14725,neutral,"unless the nurses supported the sculptors , the artisans talked .",the artisans talked .,not know nurses supported sculptors not know artisans talked,,,,,,,,,,,,,,
14726,neutral,"unless the directors mentioned the architect , the designer agreed .",the designer agreed .,not know directors mentioned architect not know designer agreed,,,,,,,,,,,,,,
14727,neutral,"unless the photojournalists thanked the directors , the nurses resigned .",the nurses resigned .,not know photojournalists thanked directors not know nurses resigned,,,,,,,,,,,,,,
14728,neutral,"unless the artisans thanked the directors , the writers resigned .",the writers resigned .,not know artisans thanked directors not know writers resigned,,,,,,,,,,,,,,
14729,neutral,"unless the technicians found the doctors , the colorist resigned .",the colorist resigned .,not know technicians found doctors not know colorist resigned,,,,,,,,,,,,,,
14730,neutral,"unless the photojournalist mentioned the judges , the colorist died .",the colorist died .,not know photojournalist mentioned judges not know colorist died,,,,,,,,,,,,,,
14731,neutral,"unless the lyricist mentioned the judges , the writer listened .",the writer listened .,not know lyricist mentioned judges not know writer listened,,,,,,,,,,,,,,
14732,neutral,"unless the artists supported the writers , the engineers worked .",the engineers worked .,not know artists supported writers not know engineers worked,,,,,,,,,,,,,,
14733,neutral,"unless the penciller thanked the doctor , the professor smiled .",the professor smiled .,not know penciller thanked doctor not know professor smiled,,,,,,,,,,,,,,
14734,neutral,"unless the artist mentioned the chaplains , the potters died .",the potters died .,not know artist mentioned chaplains not know potters died,,,,,,,,,,,,,,
14735,neutral,"unless the lyricist advised the potters , the architect resigned .",the architect resigned .,not know lyricist advised potters not know architect resigned,,,,,,,,,,,,,,
14736,neutral,"unless the photojournalists needed the nurse , the psychiatrist listened .",the psychiatrist listened .,not know photojournalists needed nurse not know psychiatrist listened,,,,,,,,,,,,,,
14737,neutral,"unless the professor brought the lawyers , the sculptors agreed .",the sculptors agreed .,not know professor brought lawyers not know sculptors agreed,,,,,,,,,,,,,,
14738,neutral,"unless the nurse addressed the director , the colorist talked .",the colorist talked .,not know nurse addressed director not know colorist talked,,,,,,,,,,,,,,
14739,neutral,"unless the tourist brought the musician , the designer talked .",the designer talked .,not know tourist brought musician not know designer talked,,,,,,,,,,,,,,
14740,neutral,"unless the engineer mentioned the artisan , the architects worked .",the architects worked .,not know engineer mentioned artisan not know architects worked,,,,,,,,,,,,,,
14741,neutral,"unless the worker addressed the singers , the designers smiled .",the designers smiled .,not know worker addressed singers not know designers smiled,,,,,,,,,,,,,,
14742,neutral,"unless the pencillers contacted the technologists , the lyricists voted .",the lyricists voted .,not know pencillers contacted technologists not know lyricists voted,,,,,,,,,,,,,,
14743,neutral,"unless the chaplains addressed the artisans , the judges worked .",the judges worked .,not know chaplains addressed artisans not know judges worked,,,,,,,,,,,,,,
14744,neutral,"unless the doctor supported the penciller , the chaplain sat .",the chaplain sat .,not know doctor supported penciller not know chaplain sat,,,,,,,,,,,,,,
14745,neutral,"unless the artists brought the writer , the artisans died .",the artisans died .,not know artists brought writer not know artisans died,,,,,,,,,,,,,,
14746,neutral,"unless the lyricists needed the doctor , the colorists smiled .",the colorists smiled .,not know lyricists needed doctor not know colorists smiled,,,,,,,,,,,,,,
14747,neutral,"unless the writers brought the musician , the photojournalist smiled .",the photojournalist smiled .,not know writers brought musician not know photojournalist smiled,,,,,,,,,,,,,,
14748,neutral,"unless the technician deceived the lyricist , the professors worked .",the professors worked .,not know technician deceived lyricist not know professors worked,,,,,,,,,,,,,,
14749,neutral,"unless the musicians contacted the engineers , the actors smiled .",the actors smiled .,not know musicians contacted engineers not know actors smiled,,,,,,,,,,,,,,
14750,neutral,"unless the chaplain needed the doctors , the writer slept .",the writer slept .,not know chaplain needed doctors not know writer slept,,,,,,,,,,,,,,
14751,neutral,"unless the musicians found the potters , the nurse existed .",the nurse existed .,not know musicians found potters not know nurse existed,,,,,,,,,,,,,,
14880,neutral,"unless the writer contacted the professor , the workers needed the sculptors .",the workers needed the sculptors .,not know writer contacted professor not know workers needed sculptors,,,,,,,,,,,,,,
14881,neutral,"unless the sculptors contacted the musicians , the lawyers disturbed the psychiatrist .",the lawyers disturbed the psychiatrist .,not know sculptors contacted musicians not know lawyers disturbed psychiatrist,,,,,,,,,,,,,,
14882,neutral,"unless the singer advised the nurses , the technicians brought the writer .",the technicians brought the writer .,not know singer advised nurses not know technicians brought writer,,,,,,,,,,,,,,
14883,neutral,"unless the judge thanked the designer , the actor needed the technician .",the actor needed the technician .,not know judge thanked designer not know actor needed technician,,,,,,,,,,,,,,
14884,neutral,"unless the technicians brought the professors , the actor contacted the director .",the actor contacted the director .,not know technicians brought professors not know actor contacted director,,,,,,,,,,,,,,
14885,neutral,"unless the musician mentioned the technologist , the workers advised the technicians .",the workers advised the technicians .,not know musician mentioned technologist not know workers advised technicians,,,,,,,,,,,,,,
14886,neutral,"unless the nurses contacted the lawyer , the judges mentioned the potters .",the judges mentioned the potters .,not know nurses contacted lawyer not know judges mentioned potters,,,,,,,,,,,,,,
14887,neutral,"unless the artist contacted the sculptors , the engineer addressed the musicians .",the engineer addressed the musicians .,not know artist contacted sculptors not know engineer addressed musicians,,,,,,,,,,,,,,
14888,neutral,"unless the tourists mentioned the musicians , the architect found the photojournalist .",the architect found the photojournalist .,not know tourists mentioned musicians not know architect found photojournalist,,,,,,,,,,,,,,
14889,neutral,"unless the penciller advised the colorists , the musician brought the directors .",the musician brought the directors .,not know penciller advised colorists not know musician brought directors,,,,,,,,,,,,,,
14890,neutral,"unless the artists addressed the pencillers , the chaplain disturbed the photojournalist .",the chaplain disturbed the photojournalist .,not know artists addressed pencillers not know chaplain disturbed photojournalist,,,,,,,,,,,,,,
14891,neutral,"unless the judge disturbed the doctors , the technologist supported the singer .",the technologist supported the singer .,not know judge disturbed doctors not know technologist supported singer,,,,,,,,,,,,,,
14892,neutral,"unless the lawyer found the technician , the singers needed the artists .",the singers needed the artists .,not know lawyer found technician not know singers needed artists,,,,,,,,,,,,,,
14893,neutral,"unless the directors supported the psychiatrists , the potter found the lawyer .",the potter found the lawyer .,not know directors supported psychiatrists not know potter found lawyer,,,,,,,,,,,,,,
14894,neutral,"unless the worker contacted the singers , the technologist mentioned the doctor .",the technologist mentioned the doctor .,not know worker contacted singers not know technologist mentioned doctor,,,,,,,,,,,,,,
14895,neutral,"unless the singer supported the worker , the chaplain contacted the architect .",the chaplain contacted the architect .,not know singer supported worker not know chaplain contacted architect,,,,,,,,,,,,,,
14896,neutral,"unless the professor supported the writer , the lawyers deceived the technologists .",the lawyers deceived the technologists .,not know professor supported writer not know lawyers deceived technologists,,,,,,,,,,,,,,
14897,neutral,"unless the singers contacted the directors , the tourists thanked the professors .",the tourists thanked the professors .,not know singers contacted directors not know tourists thanked professors,,,,,,,,,,,,,,
14898,neutral,"unless the artist contacted the doctor , the chaplains found the colorists .",the chaplains found the colorists .,not know artist contacted doctor not know chaplains found colorists,,,,,,,,,,,,,,
14899,neutral,"unless the directors contacted the singers , the designers brought the professors .",the designers brought the professors .,not know directors contacted singers not know designers brought professors,,,,,,,,,,,,,,
14900,neutral,"unless the professor found the psychiatrists , the colorist mentioned the penciller .",the colorist mentioned the penciller .,not know professor found psychiatrists not know colorist mentioned penciller,,,,,,,,,,,,,,
14901,neutral,"unless the engineer brought the lyricists , the directors addressed the actors .",the directors addressed the actors .,not know engineer brought lyricists not know directors addressed actors,,,,,,,,,,,,,,
14902,neutral,"unless the chaplain addressed the engineers , the designers mentioned the directors .",the designers mentioned the directors .,not know chaplain addressed engineers not know designers mentioned directors,,,,,,,,,,,,,,
14903,neutral,"unless the technologist mentioned the lawyers , the engineer addressed the photojournalist .",the engineer addressed the photojournalist .,not know technologist mentioned lawyers not know engineer addressed photojournalist,,,,,,,,,,,,,,
14904,neutral,"unless the psychiatrist contacted the potters , the architects found the directors .",the architects found the directors .,not know psychiatrist contacted potters not know architects found directors,,,,,,,,,,,,,,
14905,neutral,"unless the technologist advised the potters , the singers brought the artists .",the singers brought the artists .,not know technologist advised potters not know singers brought artists,,,,,,,,,,,,,,
14906,neutral,"unless the director disturbed the technologist , the engineers found the judge .",the engineers found the judge .,not know director disturbed technologist not know engineers found judge,,,,,,,,,,,,,,
14907,neutral,"unless the architect deceived the technician , the sculptors contacted the artisans .",the sculptors contacted the artisans .,not know architect deceived technician not know sculptors contacted artisans,,,,,,,,,,,,,,
14908,neutral,"unless the psychiatrist contacted the director , the chaplains supported the nurse .",the chaplains supported the nurse .,not know psychiatrist contacted director not know chaplains supported nurse,,,,,,,,,,,,,,
14909,neutral,"unless the technician mentioned the actors , the chaplains supported the professors .",the chaplains supported the professors .,not know technician mentioned actors not know chaplains supported professors,,,,,,,,,,,,,,
14910,neutral,"unless the architects mentioned the artists , the pencillers brought the sculptor .",the pencillers brought the sculptor .,not know architects mentioned artists not know pencillers brought sculptor,,,,,,,,,,,,,,
14911,neutral,"unless the sculptor mentioned the lyricist , the penciller found the doctor .",the penciller found the doctor .,not know sculptor mentioned lyricist not know penciller found doctor,,,,,,,,,,,,,,
15040,neutral,the psychiatrists assumed that the architect worked .,the architect worked .,assumed psychiatrists not know architect worked,,,,,,,,,,,,,,
15041,neutral,the nurses claimed that the technologists smiled .,the technologists smiled .,claimed nurses not know technologists smiled,,,,,,,,,,,,,,
15042,neutral,the tourist said that the architects talked .,the architects talked .,said tourist not know architects talked,,,,,,,,,,,,,,
15043,neutral,the professors said that the musician smiled .,the musician smiled .,said professors not know musician smiled,,,,,,,,,,,,,,
15044,neutral,the engineers said that the psychiatrist existed .,the psychiatrist existed .,said engineers not know psychiatrist existed,,,,,,,,,,,,,,
15045,neutral,the colorist assumed that the workers voted .,the workers voted .,assumed colorist not know workers voted,,,,,,,,,,,,,,
15046,neutral,the sculptors claimed that the director cried .,the director cried .,claimed sculptors not know director cried,,,,,,,,,,,,,,
15047,neutral,the lyricist assumed that the engineers listened .,the engineers listened .,assumed lyricist not know engineers listened,,,,,,,,,,,,,,
15048,neutral,the artisan said that the designer existed .,the designer existed .,said artisan not know designer existed,,,,,,,,,,,,,,
15049,neutral,the chaplains assumed that the technicians worked .,the technicians worked .,assumed chaplains not know technicians worked,,,,,,,,,,,,,,
15050,neutral,the writer said that the penciller voted .,the penciller voted .,said writer not know penciller voted,,,,,,,,,,,,,,
15051,neutral,the tourist said that the penciller slept .,the penciller slept .,said tourist not know penciller slept,,,,,,,,,,,,,,
15052,neutral,the penciller assumed that the lawyers died .,the lawyers died .,assumed penciller not know lawyers died,,,,,,,,,,,,,,
15053,neutral,the colorists assumed that the doctor voted .,the doctor voted .,assumed colorists not know doctor voted,,,,,,,,,,,,,,
15054,neutral,the singer said that the writer voted .,the writer voted .,said singer not know writer voted,,,,,,,,,,,,,,
15055,neutral,the chaplain said that the judges slept .,the judges slept .,said chaplain not know judges slept,,,,,,,,,,,,,,
15056,neutral,the directors said that the architects died .,the architects died .,said directors not know architects died,,,,,,,,,,,,,,
15057,neutral,the actor assumed that the professor talked .,the professor talked .,assumed actor not know professor talked,,,,,,,,,,,,,,
15058,neutral,the artists assumed that the engineer slept .,the engineer slept .,assumed artists not know engineer slept,,,,,,,,,,,,,,
15059,neutral,the chaplains assumed that the architects existed .,the architects existed .,assumed chaplains not know architects existed,,,,,,,,,,,,,,
15060,neutral,the workers claimed that the professors cried .,the professors cried .,claimed workers not know professors cried,,,,,,,,,,,,,,
15061,neutral,the sculptors claimed that the director sat .,the director sat .,claimed sculptors not know director sat,,,,,,,,,,,,,,
15062,neutral,the actors assumed that the writers resigned .,the writers resigned .,assumed actors not know writers resigned,,,,,,,,,,,,,,
15063,neutral,the engineer claimed that the tourists cried .,the tourists cried .,claimed engineer not know tourists cried,,,,,,,,,,,,,,
15064,neutral,the potters said that the architect died .,the architect died .,said potters not know architect died,,,,,,,,,,,,,,
15065,neutral,the worker said that the doctors cried .,the doctors cried .,said worker not know doctors cried,,,,,,,,,,,,,,
15066,neutral,the designers said that the musician died .,the musician died .,said designers not know musician died,,,,,,,,,,,,,,
15067,neutral,the technologist said that the singers agreed .,the singers agreed .,said technologist not know singers agreed,,,,,,,,,,,,,,
15068,neutral,the potter assumed that the lyricists worked .,the lyricists worked .,assumed potter not know lyricists worked,,,,,,,,,,,,,,
15069,neutral,the architect said that the chaplain voted .,the chaplain voted .,said architect not know chaplain voted,,,,,,,,,,,,,,
15070,neutral,the nurses said that the professor listened .,the professor listened .,said nurses not know professor listened,,,,,,,,,,,,,,
15071,neutral,the lyricists said that the doctors talked .,the doctors talked .,said lyricists not know doctors talked,,,,,,,,,,,,,,
15200,neutral,the engineer claimed that the psychiatrists contacted the professor .,the psychiatrists contacted the professor .,claimed engineer not know psychiatrists contacted professor,,,,,,,,,,,,,,
15201,neutral,the artisans claimed that the writers thanked the penciller .,the writers thanked the penciller .,claimed artisans not know writers thanked penciller,,,,,,,,,,,,,,
15202,neutral,the technologists claimed that the musicians needed the professor .,the musicians needed the professor .,claimed technologists not know musicians needed professor,,,,,,,,,,,,,,
15203,neutral,the artisan claimed that the nurses disturbed the judges .,the nurses disturbed the judges .,claimed artisan not know nurses disturbed judges,,,,,,,,,,,,,,
15204,neutral,the directors assumed that the psychiatrists found the lawyer .,the psychiatrists found the lawyer .,assumed directors not know psychiatrists found lawyer,,,,,,,,,,,,,,
15205,neutral,the technologist assumed that the actors disturbed the lyricists .,the actors disturbed the lyricists .,assumed technologist not know actors disturbed lyricists,,,,,,,,,,,,,,
15206,neutral,the engineers assumed that the writer addressed the technicians .,the writer addressed the technicians .,assumed engineers not know writer addressed technicians,,,,,,,,,,,,,,
15207,neutral,the colorists claimed that the tourist contacted the photojournalist .,the tourist contacted the photojournalist .,claimed colorists not know tourist contacted photojournalist,,,,,,,,,,,,,,
15208,neutral,the tourists assumed that the architects disturbed the lawyers .,the architects disturbed the lawyers .,assumed tourists not know architects disturbed lawyers,,,,,,,,,,,,,,
15209,neutral,the engineer assumed that the sculptors mentioned the potters .,the sculptors mentioned the potters .,assumed engineer not know sculptors mentioned potters,,,,,,,,,,,,,,
15210,neutral,the artists said that the chaplains deceived the designers .,the chaplains deceived the designers .,said artists not know chaplains deceived designers,,,,,,,,,,,,,,
15211,neutral,the judge said that the professor supported the psychiatrist .,the professor supported the psychiatrist .,said judge not know professor supported psychiatrist,,,,,,,,,,,,,,
15212,neutral,the potter assumed that the sculptor deceived the technologist .,the sculptor deceived the technologist .,assumed potter not know sculptor deceived technologist,,,,,,,,,,,,,,
15213,neutral,the professor claimed that the technician deceived the technologist .,the technician deceived the technologist .,claimed professor not know technician deceived technologist,,,,,,,,,,,,,,
15214,neutral,the lyricist claimed that the penciller addressed the judge .,the penciller addressed the judge .,claimed lyricist not know penciller addressed judge,,,,,,,,,,,,,,
15215,neutral,the sculptors assumed that the judges addressed the psychiatrist .,the judges addressed the psychiatrist .,assumed sculptors not know judges addressed psychiatrist,,,,,,,,,,,,,,
15216,neutral,the professors assumed that the tourists found the lawyer .,the tourists found the lawyer .,assumed professors not know tourists found lawyer,,,,,,,,,,,,,,
15217,neutral,the actor assumed that the nurses disturbed the singers .,the nurses disturbed the singers .,assumed actor not know nurses disturbed singers,,,,,,,,,,,,,,
15218,neutral,the professors claimed that the chaplains contacted the actor .,the chaplains contacted the actor .,claimed professors not know chaplains contacted actor,,,,,,,,,,,,,,
15219,neutral,the engineer assumed that the potters contacted the singer .,the potters contacted the singer .,assumed engineer not know potters contacted singer,,,,,,,,,,,,,,
15220,neutral,the architect claimed that the psychiatrist found the musician .,the psychiatrist found the musician .,claimed architect not know psychiatrist found musician,,,,,,,,,,,,,,
15221,neutral,the lawyers assumed that the musician advised the sculptors .,the musician advised the sculptors .,assumed lawyers not know musician advised sculptors,,,,,,,,,,,,,,
15222,neutral,the designers claimed that the judges brought the directors .,the judges brought the directors .,claimed designers not know judges brought directors,,,,,,,,,,,,,,
15223,neutral,the penciller assumed that the professors found the musician .,the professors found the musician .,assumed penciller not know professors found musician,,,,,,,,,,,,,,
15224,neutral,the lawyers said that the writer found the lyricists .,the writer found the lyricists .,said lawyers not know writer found lyricists,,,,,,,,,,,,,,
15225,neutral,the artisan said that the technologists found the designer .,the technologists found the designer .,said artisan not know technologists found designer,,,,,,,,,,,,,,
15226,neutral,the designer claimed that the tourists addressed the lawyer .,the tourists addressed the lawyer .,claimed designer not know tourists addressed lawyer,,,,,,,,,,,,,,
15227,neutral,the tourists assumed that the chaplains mentioned the engineers .,the chaplains mentioned the engineers .,assumed tourists not know chaplains mentioned engineers,,,,,,,,,,,,,,
15228,neutral,the pencillers said that the musicians thanked the technicians .,the musicians thanked the technicians .,said pencillers not know musicians thanked technicians,,,,,,,,,,,,,,
15229,neutral,the writers assumed that the colorists needed the penciller .,the colorists needed the penciller .,assumed writers not know colorists needed penciller,,,,,,,,,,,,,,
15230,neutral,the psychiatrists claimed that the architect addressed the professor .,the architect addressed the professor .,claimed psychiatrists not know architect addressed professor,,,,,,,,,,,,,,
